userId,movieId,rating,predicted,rating_binary_k_1,rating_q_k_1,rating_binary_k_2,rating_q_k_2,rating_binary_k_3,rating_q_k_3,rating_binary_k_4,rating_q_k_4,rating_binary_k_5,rating_q_k_5,rating_binary_k_6,rating_q_k_6,rating_binary_k_7,rating_q_k_7,rating_binary_k_8,rating_q_k_8,rating_binary_k_9,rating_q_k_9,rating_binary_k_10,rating_q_k_10
352,541,4.5,3.1806752460519414,5.0,5.0,4.0,5.0,4.0,,5.0,,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,
356,337,4.5,2.815768311554172,4.5,3.0,3.0,3.5,4.0,4.5,4.0,3.0,3.5,,3.5,,3.0,,4.5,,4.5,,4.0,
376,292,4.5,3.4919087251506533,3.5,4.5,3.5,3.5,3.5,5.0,2.0,3.5,2.0,5.0,4.5,,4.0,,3.5,,4.0,,4.5,
399,593,4.5,3.419653832905728,5.0,4.0,5.0,,3.0,,5.0,,4.0,,2.5,,4.0,,,,,,,
400,541,4.5,3.107375680425702,5.0,5.0,4.5,5.0,5.0,,5.0,,5.0,,5.0,,,,,,,,,
434,356,4.5,3.5802578520366213,4.0,4.0,3.0,4.5,3.0,4.0,4.0,3.0,4.5,5.0,5.0,3.0,4.0,2.5,3.0,5.0,5.0,,5.0,
464,527,4.5,2.9603785919728987,4.5,4.5,5.0,4.0,4.0,5.0,5.0,3.0,1.5,5.0,4.0,4.0,2.5,,5.0,,4.0,,4.5,
489,110,4.5,3.4187663380098634,0.5,3.0,4.0,4.5,2.0,2.5,2.5,2.5,0.5,4.5,4.0,1.5,1.5,3.0,4.0,3.5,3.5,1.5,3.5,2.0
511,356,4.5,3.6318741646678943,5.0,,5.0,,,,,,,,,,,,,,,,,
513,296,4.5,3.5329912971954287,5.0,4.5,4.5,4.0,5.0,,3.5,,4.0,,4.5,,4.0,,4.5,,,,,
522,180,4.5,3.292075674100524,5.0,4.5,3.0,4.0,4.5,3.0,4.5,4.5,3.0,3.0,4.5,,2.5,,4.0,,3.5,,4.0,
525,50,4.5,2.6284965680168333,3.5,3.0,4.0,4.5,4.5,3.5,1.5,3.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5,3.5,4.5,,4.0,
534,165,4.5,3.4798174799187334,4.0,4.0,4.0,3.5,4.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5,4.5,
534,480,4.5,4.293183957653745,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.5,3.5,3.5,3.5,4.0,
550,318,4.5,2.975712188231137,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
557,150,4.5,3.730753936400792,4.5,4.5,4.5,,3.0,,4.0,,3.5,,4.0,,5.0,,,,,,,
561,592,4.5,3.9182585768123306,5.0,4.0,2.5,3.0,4.5,3.0,4.0,5.0,4.5,4.5,4.5,4.5,3.0,2.5,2.5,,4.0,,4.0,
562,527,4.5,2.4310587482155266,4.5,4.0,4.0,3.0,4.5,4.5,3.0,,5.0,,5.0,,5.0,,3.0,,4.0,,4.0,
585,111,4.5,3.906992281650912,5.0,5.0,5.0,,5.0,,3.5,,3.5,,4.5,,,,,,,,,
14,509,5.0,4.342729025529092,4.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,,4.0,,1.0,,5.0,
42,553,5.0,2.8363690103898334,3.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0
59,111,5.0,3.5268053779719675,3.0,3.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,,5.0,,4.0,,5.0,,4.0,,3.0,
66,541,5.0,3.0432202133197386,4.0,4.0,2.5,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.5,5.0,4.0,4.5,4.0,,5.0,,4.0,
72,260,5.0,2.98149968559039,4.5,4.5,4.5,4.5,3.5,4.5,4.0,4.0,4.0,,4.5,,5.0,,3.5,,4.0,,4.5,
79,480,5.0,4.407589925212087,5.0,,5.0,,4.0,,5.0,,4.0,,,,,,,,,,,
84,223,5.0,3.3496839305667625,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0
84,593,5.0,3.7925384977512286,4.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0
103,318,5.0,3.0616531676743213,4.0,4.0,5.0,3.5,4.0,3.5,3.5,4.0,4.0,3.5,3.5,4.0,3.5,4.5,4.5,5.0,3.5,5.0,4.5,3.5
105,47,5.0,3.745554074614764,4.5,3.5,4.5,4.5,4.5,5.0,4.0,4.5,4.0,,3.5,,3.5,,3.5,,5.0,,5.0,
115,296,5.0,3.406837336913896,2.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,,5.0,,4.0,,5.0,,4.0,
128,110,5.0,4.084851612414866,5.0,,5.0,,,,,,,,,,,,,,,,,
162,16,5.0,4.273096628580096,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,4.0,,5.0,
171,296,5.0,4.449640959399902,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,4.0,
171,485,5.0,3.613160145559333,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,4.0,,5.0,
182,18,5.0,3.432555488498985,3.0,3.0,3.0,4.0,3.5,1.5,4.5,5.0,5.0,3.5,4.0,4.5,4.0,2.5,3.5,3.5,3.0,3.5,4.0,4.0
247,356,5.0,3.2175504502967787,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,,4.5,,3.0,,4.0,,4.0,
252,364,5.0,3.5761436714833565,4.5,4.5,4.5,,,,,,,,,,,,,,,,,
270,62,5.0,3.7671815174062777,2.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,5.0,4.0,
283,356,5.0,3.1502498376311463,4.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,,5.0,,3.0,
284,500,5.0,3.875459591354685,1.0,2.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0
295,70,5.0,5.319381396316379,5.0,3.5,5.0,5.0,3.5,,5.0,,5.0,,,,,,,,,,,
304,110,5.0,3.594458743204146,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0
313,610,5.0,3.464558521275168,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,,2.0,,5.0,
374,380,5.0,2.083587100260541,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,,3.0,,3.0,,4.0,,3.0,,4.0,
380,19,5.0,3.767934350649136,3.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0
380,260,5.0,2.6313990358916364,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0
414,223,5.0,3.1558513989649466,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0
414,497,5.0,2.3331302453089897,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0
470,292,5.0,3.626914989447819,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
574,47,5.0,3.664039099260355,5.0,5.0,3.0,4.0,3.0,3.0,2.0,,5.0,,5.0,,4.0,,4.0,,4.0,,4.0,
583,39,5.0,3.048593134332527,4.0,3.0,2.0,,4.0,,4.0,,3.5,,3.0,,,,,,,,,
589,590,5.0,4.626167017855228,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,,4.0,,5.0,,3.0,,5.0,,5.0,
606,527,5.0,2.7436263912015675,2.5,3.5,4.5,3.5,3.5,4.5,2.5,3.0,3.5,2.5,4.5,4.0,3.5,2.5,3.5,4.0,2.5,3.5,2.5,4.0
14,19,1.0,2.776735179551649,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,,2.0,,5.0,,3.0,
58,19,1.0,3.559456864271815,4.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
68,357,1.0,3.1927676404322685,1.0,1.5,3.5,3.0,3.0,3.5,5.0,4.0,2.5,3.5,3.0,2.0,4.5,3.0,4.0,3.5,4.0,3.0,3.5,1.0
68,420,1.0,3.2017481683563336,3.5,4.5,3.5,1.0,4.5,4.0,3.0,3.0,1.0,1.5,3.0,4.0,2.0,4.0,2.5,3.5,2.5,3.0,3.0,4.0
71,17,1.0,2.2653181369659467,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,,2.0,,4.0,,4.0,,3.0,,,
81,367,1.0,3.442621947061502,3.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,,3.0,,4.0,,2.0,
91,374,1.0,3.9344034243920176,3.0,4.0,4.5,2.0,4.5,4.0,3.0,4.0,4.5,4.0,1.5,3.5,2.5,4.5,4.5,4.5,2.0,3.0,4.0,1.5
100,235,1.0,4.003491022775941,4.5,4.5,4.0,4.0,4.5,1.0,4.5,3.5,4.0,4.5,4.5,4.5,4.5,,4.0,,4.0,,3.5,
110,374,1.0,3.8063960873092335,4.5,4.5,4.5,3.5,3.5,4.0,4.0,,4.0,,4.0,,,,,,,,,
181,191,1.0,3.519124489120353,1.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0
191,39,1.0,3.867352023752405,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0
223,34,1.0,3.1625310905570965,4.5,3.5,3.5,3.0,3.5,3.5,3.0,,3.0,,3.0,,3.5,,2.5,,3.0,,1.0,
262,48,1.0,2.9979836965450315,5.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,
294,255,1.0,2.265806509193549,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0
297,170,1.0,3.5000429593525464,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,
307,434,1.0,1.5877523247292775,4.5,1.5,3.5,3.0,3.5,2.0,4.5,3.5,4.0,4.5,4.5,3.0,2.5,2.0,2.0,3.0,4.5,2.0,2.5,3.0
308,223,1.0,2.169617792680865,3.0,4.0,1.0,2.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,
381,586,1.0,3.1665358848206924,3.5,4.5,4.0,2.5,3.5,4.5,3.5,3.0,3.0,3.5,3.5,3.5,3.0,2.0,4.0,3.5,4.0,3.5,3.5,
428,165,1.0,1.8675156262254704,3.0,2.5,2.0,2.0,3.0,2.5,1.0,3.0,1.5,1.5,2.5,2.5,1.0,3.0,2.5,3.0,2.5,2.0,1.0,3.5
431,158,1.0,4.003648391266734,5.0,3.0,2.5,,3.0,,,,,,,,,,,,,,,
446,168,1.0,3.0433566601230795,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0
474,122,1.0,3.5410023401619384,4.0,2.5,5.0,4.0,5.0,4.0,3.5,4.0,5.0,3.5,4.0,3.0,4.0,3.5,2.0,5.0,4.0,3.0,4.0,3.5
485,231,1.0,3.672982183966429,5.0,5.0,4.0,4.0,5.0,3.0,3.0,,5.0,,4.0,,4.0,,4.0,,5.0,,4.0,
489,160,1.0,2.6467914864413618,1.5,4.5,4.5,2.0,3.0,3.5,3.0,2.0,4.0,3.0,4.0,2.5,3.5,3.0,0.5,2.5,4.5,2.0,4.0,3.5
494,344,1.0,2.3333420422308406,5.0,5.0,5.0,,5.0,,3.0,,2.0,,,,,,,,,,,
500,471,1.0,3.582667764273744,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,4.0,,1.0,,4.0,,3.0,
536,357,1.0,3.318538054196873,1.0,5.0,3.0,5.0,2.0,,1.0,,3.0,,3.0,,5.0,,3.0,,5.0,,5.0,
559,374,1.0,4.283439326731158,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0
584,193,1.0,3.473003968149347,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
584,344,1.0,3.872642024687607,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0
602,586,1.0,4.16419591016181,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0
603,110,1.0,3.8298711363287534,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
604,19,1.0,2.909599037911491,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
608,519,1.0,2.543385322705601,0.5,0.5,2.0,2.0,3.0,3.5,5.0,2.0,3.0,0.5,2.5,4.0,1.0,3.0,2.5,4.5,2.5,0.5,2.0,3.5
11,376,2.0,3.812610782110624,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,,4.0,,3.0,
19,19,2.0,2.431162984408457,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0
19,92,2.0,3.368740372470888,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
19,153,2.0,2.5954357447318848,2.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0
57,516,2.0,2.520769465699406,1.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0
75,47,2.0,3.2954101839957763,4.0,2.0,2.0,,2.0,,3.5,,5.0,,4.5,,4.0,,,,,,,
94,47,2.0,2.954753131370232,3.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0
109,315,2.0,2.4453532567189296,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0
132,1,2.0,2.995664417727119,4.0,2.5,2.0,4.0,4.5,2.5,2.0,1.5,2.0,3.0,2.0,2.0,3.5,4.0,4.0,3.0,4.0,2.0,3.0,
135,329,2.0,3.8592902760296295,1.0,3.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,,3.0,,5.0,
156,500,2.0,2.805014286245218,4.0,3.5,1.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.5,4.0,3.0,1.0,2.0,3.0,3.0,4.0
195,165,2.0,2.8630855868912195,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,,5.0,,4.0,,4.0,
266,39,2.0,3.510084652615414,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0
287,62,2.0,2.963900271895139,2.0,1.0,1.5,2.0,5.0,3.5,1.5,4.0,2.5,,4.5,,3.5,,4.0,,1.0,,2.5,
307,292,2.0,2.2413260207042587,4.5,4.0,3.5,4.0,3.5,2.5,2.0,3.5,4.0,4.5,4.5,3.0,4.0,4.5,4.0,2.0,2.0,3.0,2.0,4.5
328,39,2.0,2.721497824251357,5.0,1.0,5.0,5.0,2.5,4.0,5.0,4.5,1.0,3.0,1.5,5.0,3.0,,4.0,,2.0,,5.0,
341,480,2.0,3.688974290776768,5.0,5.0,3.5,,4.5,,,,,,,,,,,,,,,
350,376,2.0,3.045775439230502,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,,3.0,,,,,,,,,
372,112,2.0,2.9637377627578987,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
373,168,2.0,3.0824875184390508,4.0,5.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0
395,527,2.0,2.477943088924594,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,3.0,,3.0,
414,168,2.0,2.8895990224572703,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,3.5,2.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0
428,494,2.0,1.8020097568212523,2.5,2.0,2.5,3.0,4.0,3.5,3.0,1.0,1.5,2.0,2.0,3.0,2.0,3.0,3.5,2.5,3.0,2.0,4.0,2.5
456,79,2.0,4.4652957699635,5.0,5.0,5.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,
457,34,2.0,3.829557479803863,5.0,5.0,5.0,,5.0,,4.0,,,,,,,,,,,,,
457,480,2.0,4.415897691241802,5.0,5.0,5.0,,5.0,,4.0,,,,,,,,,,,,,
464,344,2.0,3.4488546650304395,4.5,4.0,5.0,3.0,5.0,5.0,5.0,4.5,1.5,5.0,5.0,4.0,4.0,,5.0,,5.0,,4.5,
474,100,2.0,3.3034197349794385,4.0,3.5,2.5,4.5,3.0,3.5,4.0,4.0,3.5,3.0,5.0,2.0,4.5,4.0,3.5,4.0,1.0,4.0,4.5,4.0
480,69,2.0,3.999875437067541,4.0,4.0,3.5,4.0,3.0,2.0,4.0,3.5,4.0,2.5,4.0,3.0,4.5,2.5,2.5,3.0,4.5,3.0,3.5,3.5
489,70,2.0,4.216955022196911,4.0,3.0,2.5,1.5,0.5,2.5,4.0,2.5,4.0,3.5,1.5,1.5,3.5,3.0,3.5,3.5,2.0,4.5,4.0,2.0
524,405,2.0,3.779778408256059,4.0,3.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0
597,145,2.0,4.801093122726054,4.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,5.0
599,562,2.0,1.8735244693311544,3.0,3.5,1.5,1.0,2.0,3.5,3.0,3.0,3.0,2.0,3.0,2.5,2.5,2.5,5.0,2.5,3.5,4.0,1.5,3.5
602,597,2.0,2.0571348727268823,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0
18,374,2.5,4.024317557409844,4.5,4.0,4.5,4.5,2.5,4.5,4.0,3.5,4.0,5.0,4.5,4.5,4.5,2.5,4.0,4.0,5.0,2.5,3.5,4.0
21,586,2.5,3.974166631346687,3.5,2.5,4.5,3.5,5.0,1.0,3.0,5.0,2.5,3.0,3.5,3.0,4.0,,2.5,,3.0,,2.0,
63,480,2.5,3.2320151487049733,3.0,2.5,5.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,,5.0,,2.5,
64,160,2.5,3.307020808831364,5.0,3.0,4.5,4.0,4.5,3.5,5.0,3.5,4.0,3.0,4.0,4.0,2.5,4.5,2.0,4.0,4.0,5.0,4.0,3.5
68,1,2.5,3.7502052416595353,2.0,1.5,5.0,3.5,3.0,4.5,4.5,4.0,3.0,4.0,3.5,1.0,3.0,3.0,4.0,2.0,3.5,3.0,2.0,4.5
68,160,2.5,3.2891653586007297,3.5,3.5,3.0,1.5,3.0,2.0,4.0,4.5,4.5,3.5,3.5,3.5,3.0,4.0,3.5,3.0,2.0,3.5,3.0,4.0
68,317,2.5,2.662217482790424,3.0,3.5,2.0,3.5,3.5,4.5,5.0,3.5,2.5,3.0,3.0,3.0,4.5,4.0,4.0,3.5,3.5,2.0,4.0,1.5
111,34,2.5,3.644583280491805,4.5,4.0,3.5,3.5,4.5,4.5,3.5,3.5,3.0,4.0,4.0,,3.5,,4.0,,2.5,,0.5,
111,480,2.5,4.040918862927937,4.5,4.5,0.5,3.5,3.0,4.0,3.5,4.0,2.5,3.5,2.5,,4.0,,4.0,,4.0,,4.5,
112,329,2.5,2.109257506402611,1.5,5.0,0.5,4.0,3.5,2.5,0.5,5.0,0.5,3.5,1.5,0.5,4.0,2.0,1.5,0.5,0.5,0.5,2.0,4.0
182,377,2.5,2.4047604912189544,5.0,2.5,3.0,3.0,4.0,3.5,3.5,4.5,3.5,4.5,3.0,3.5,2.5,3.5,3.5,4.0,4.5,4.5,4.5,1.5
212,260,2.5,2.0646338742823653,3.5,,3.0,,3.5,,4.5,,3.0,,3.0,,3.5,,4.0,,,,,
264,151,2.5,3.796337087677238,4.0,4.0,3.0,3.0,2.5,4.0,4.5,2.5,3.5,,2.0,,4.0,,3.5,,4.0,,4.0,
298,231,2.5,2.1883149505545925,4.0,3.5,3.5,2.0,4.0,4.0,3.5,3.5,3.0,2.0,3.0,2.5,4.5,4.0,2.5,,4.0,,4.0,
307,10,2.5,3.674236788722992,2.5,2.5,3.5,3.0,4.5,4.0,1.5,2.0,4.0,3.5,4.5,4.5,3.0,2.0,3.0,2.0,4.5,4.5,3.5,2.0
307,594,2.5,2.264465724721026,4.5,3.0,2.5,4.5,1.5,2.0,4.5,4.5,4.0,3.5,4.5,4.0,3.0,3.5,4.5,3.5,3.0,2.5,4.0,4.5
387,348,2.5,2.527963887568408,4.5,2.5,4.0,3.5,3.5,2.5,4.5,1.0,3.5,4.5,2.5,3.5,4.0,2.5,2.5,4.5,4.0,2.5,1.0,2.5
387,500,2.5,3.619296672988808,4.0,1.0,4.0,4.5,3.5,2.5,2.5,3.5,4.5,2.5,3.5,3.5,2.5,4.5,3.5,3.5,4.0,2.5,3.0,2.5
387,588,2.5,2.9889355051146613,4.0,2.5,2.0,2.5,3.5,3.5,3.0,4.5,4.5,3.5,4.5,1.0,4.0,4.5,4.0,2.5,2.5,2.5,2.5,3.5
425,434,2.5,2.098666391568955,3.0,2.5,3.0,3.5,4.5,3.5,3.5,3.5,4.0,3.0,3.5,4.5,3.0,3.0,4.0,3.0,3.5,4.0,3.5,4.5
425,586,2.5,3.794062364381909,3.5,3.0,3.0,4.5,3.5,3.0,3.0,4.0,2.5,3.5,3.0,3.0,3.0,4.5,3.5,3.5,3.0,3.0,3.5,3.5
474,11,2.5,4.450075015130642,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.5,4.0,4.0,2.5,3.5,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.5
480,168,2.5,3.4383958546528848,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,2.5,5.0,3.5,2.5,3.5,5.0,4.5,4.0,3.5,5.0,3.0
480,380,2.5,2.104674439096841,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.5,2.5,3.0,5.0,2.0,1.0,3.0,4.0,2.5,4.5,2.5,3.0,4.5
539,374,2.5,3.454079435938583,4.0,,2.0,,3.5,,,,,,,,,,,,,,,
552,161,2.5,3.444835222449252,1.5,3.0,1.5,1.5,3.5,3.0,3.0,3.5,3.0,,2.5,,3.5,,4.0,,3.5,,4.0,
552,497,2.5,2.4759445297289053,3.0,1.5,4.0,3.0,3.0,3.5,4.0,3.0,4.0,,1.5,,2.5,,3.5,,3.5,,4.0,
580,231,2.5,2.425499626901792,4.5,2.5,5.0,4.0,5.0,4.0,3.0,5.0,2.5,3.5,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0
583,593,2.5,2.876443050406122,4.0,3.0,4.0,,3.0,,4.0,,3.5,,2.0,,,,,,,,,
593,231,2.5,2.2552477143955656,4.5,4.0,2.0,4.5,4.0,3.0,3.0,4.0,3.5,,4.0,,2.5,,3.5,,3.5,,4.5,
599,376,2.5,3.022130154928301,3.0,1.5,1.5,3.5,2.0,3.0,3.0,2.5,3.0,2.5,3.0,5.0,2.5,2.5,5.0,1.0,3.5,2.5,1.5,2.5
599,553,2.5,2.509980326501986,1.0,3.0,2.0,1.5,3.5,3.0,2.5,3.5,2.5,2.5,2.5,2.5,2.0,3.5,3.0,3.5,2.0,3.0,2.5,1.5
606,382,2.5,3.3028756981885894,3.5,3.5,2.5,4.0,4.5,4.5,3.5,3.5,2.5,3.5,4.5,4.0,3.5,3.0,4.0,2.5,3.5,3.5,2.5,3.0
608,160,2.5,2.145534269383228,4.5,2.5,2.0,4.5,3.0,2.0,4.0,4.5,3.0,3.5,4.5,3.0,4.5,3.0,3.0,2.5,3.5,3.0,2.0,3.0
6,105,3.0,3.083603787774471,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0
45,541,3.0,3.000768810052324,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.5,2.0,5.0,3.0,5.0,5.0,4.0
54,50,3.0,3.067508774940254,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,,3.0,,3.0,,4.0,
54,329,3.0,2.8373176310537187,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,3.0,,3.0,
54,590,3.0,3.775248123457784,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,,3.0,,3.0,
56,165,3.0,3.934993506624514,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,
